9278520,3003803,70711804,3003803,70711804,26996196,9278520,26996196,9278520,3078803
14187258,7912541,65803065,7912541,65803065,22087457,14187258,22087457,14187258,7987541
19095996,12821279,60894326,12821279,60894326,17178718,19095996,17178718,19095996,12896279
9217986,3003803,70772332,3003803,70772332,26996196,9217986,26996196,9217986,3078803
14126724,7912541,65863593,7912541,65863593,22087457,14126724,22087457,14126724,7987541
19035462,12821279,60954854,12821279,60954854,17178718,19035462,17178718,19035462,12896279
9157452,3003803,70832868,3003803,70832868,26996196,9157452,26996196,9157452,3078803
14066190,7912541,65924129,7912541,65924129,22087457,14066190,22087457,14066190,7987541
18974928,12821279,61015390,12821279,61015390,17178718,18974928,17178718,18974928,12896279
9096919,3003803,70893404,3003803,70893404,26996196,9096919,26996196,9096919,3078803
14005657,7912541,65984665,7912541,65984665,22087457,14005657,22087457,14005657,7987541
18914395,12821279,61075926,12821279,61075926,17178718,18914395,17178718,18914395,12896279
9036385,3003803,70953932,3003803,70953932,26996196,9036385,26996196,9036385,3078803
13945123,7912541,66045193,7912541,66045193,22087457,13945123,22087457,13945123,7987541
18853861,12821279,61136454,12821279,61136454,17178718,18853861,17178718,18853861,12896279
8975851,3003803,71014468,3003803,71014468,26996196,8975851,26996196,8975851,3078803
13884589,7912541,66105729,7912541,66105729,22087457,13884589,22087457,13884589,7987541
18793327,12821279,61196990,12821279,61196990,17178718,18793327,17178718,18793327,12896279
8915317,3003803,71075004,3003803,71075004,26996196,8915317,26996196,8915317,3078803
13824055,7912541,66166265,7912541,66166265,22087457,13824055,22087457,13824055,7987541
18732793,12821279,61257526,12821279,61257526,17178718,18732793,17178718,18732793,12896279
8854784,3003803,71135532,3003803,71135532,26996196,8854784,26996196,8854784,3078803
13763522,7912541,66226793,7912541,66226793,22087457,13763522,22087457,13763522,7987541
18672260,12821279,61318054,12821279,61318054,17178718,18672260,17178718,18672260,12896279
8794250,3003803,71196068,3003803,71196068,26996196,8794250,26996196,8794250,3078803
13702988,7912541,66287329,7912541,66287329,22087457,13702988,22087457,13702988,7987541
18611726,12821279,61378590,12821279,61378590,17178718,18611726,17178718,18611726,12896279
8733716,3003803,71256604,3003803,71256604,26996196,8733716,26996196,8733716,3078803
13642454,7912541,66347865,7912541,66347865,22087457,13642454,22087457,13642454,7987541
18551192,12821279,61439126,12821279,61439126,17178718,18551192,17178718,18551192,12896279
8673183,3003803,71317140,3003803,71317140,26996196,8673183,26996196,8673183,3078803
13581921,7912541,66408401,7912541,66408401,22087457,13581921,22087457,13581921,7987541
18490659,12821279,61499662,12821279,61499662,17178718,18490659,17178718,18490659,12896279
8612649,3003803,71377668,3003803,71377668,26996196,8612649,26996196,8612649,3078803
13521387,7912541,66468929,7912541,66468929,22087457,13521387,22087457,13521387,7987541
18430125,12821279,61560190,12821279,61560190,17178718,18430125,17178718,18430125,12896279
8552115,3003803,71438204,3003803,71438204,26996196,8552115,26996196,8552115,3078803
13460853,7912541,66529465,7912541,66529465,22087457,13460853,22087457,13460853,7987541
18369591,12821279,61620726,12821279,61620726,17178718,18369591,17178718,18369591,12896279
8491582,3003803,71498740,3003803,71498740,26996196,8491582,26996196,8491582,3078803
13400320,7912541,66590001,7912541,66590001,22087457,13400320,22087457,13400320,7987541
18309058,12821279,61681262,12821279,61681262,17178718,18309058,17178718,18309058,12896279
8431048,3003803,71559268,3003803,71559268,26996196,8431048,26996196,8431048,3078803
13339786,7912541,66650529,7912541,66650529,22087457,13339786,22087457,13339786,7987541
18248524,12821279,61741790,12821279,61741790,17178718,18248524,17178718,18248524,12896279
8370514,3003803,71619804,3003803,71619804,26996196,8370514,26996196,8370514,3078803
13279252,7912541,66711065,7912541,66711065,22087457,13279252,22087457,13279252,7987541
18187990,12821279,61802326,12821279,61802326,17178718,18187990,17178718,18187990,12896279
8309981,3003803,71680340,3003803,71680340,26996196,8309981,26996196,8309981,3078803
13218719,7912541,66771601,7912541,66771601,22087457,13218719,22087457,13218719,7987541
18127457,12821279,61862862,12821279,61862862,17178718,18127457,17178718,18127457,12896279
8249447,3003803,71740868,3003803,71740868,26996196,8249447,26996196,8249447,3078803
13158185,7912541,66832129,7912541,66832129,22087457,13158185,22087457,13158185,7987541
18066923,12821279,61923390,12821279,61923390,17178718,18066923,17178718,18066923,12896279
8188913,3003803,71801404,3003803,71801404,26996196,8188913,26996196,8188913,3078803
13097651,7912541,66892665,7912541,66892665,22087457,13097651,22087457,13097651,7987541
18006389,12821279,61983926,12821279,61983926,17178718,18006389,17178718,18006389,12896279
8131641,3003803,71858676,3003803,71858676,26996196,8131641,26996196,8131641,3078803
13040379,7912541,66949937,7912541,66949937,22087457,13040379,22087457,13040379,7987541
17949117,12821279,62041198,12821279,62041198,17178718,17949117,17178718,17949117,12896279
8079309,3003803,71911012,3003803,71911012,26996196,8079309,26996196,8079309,3078803
12988047,7912541,67002273,7912541,67002273,22087457,12988047,22087457,12988047,7987541
17896785,12821279,62093534,12821279,62093534,17178718,17896785,17178718,17896785,12896279
8026978,3003803,71963340,3003803,71963340,26996196,8026978,26996196,8026978,3078803
12935716,7912541,67054601,7912541,67054601,22087457,12935716,22087457,12935716,7987541
17844454,12821279,62145862,12821279,62145862,17178718,17844454,17178718,17844454,12896279
7974646,3003803,72015676,3003803,72015676,26996196,7974646,26996196,7974646,3078803
12883384,7912541,67106937,7912541,67106937,22087457,12883384,22087457,12883384,7987541
17792122,12821279,62198198,12821279,62198198,17178718,17792122,17178718,17792122,12896279
7922314,3003803,72068004,3003803,72068004,26996196,7922314,26996196,7922314,3078803
12831052,7912541,67159265,7912541,67159265,22087457,12831052,22087457,12831052,7987541
17739790,12821279,62250526,12821279,62250526,17178718,17739790,17178718,17739790,12896279
7869983,3003803,72120340,3003803,72120340,26996196,7869983,26996196,7869983,3078803
12778721,7912541,67211601,7912541,67211601,22087457,12778721,22087457,12778721,7987541
17687459,12821279,62302862,12821279,62302862,17178718,17687459,17178718,17687459,12896279
7817651,3003803,72172668,3003803,72172668,26996196,7817651,26996196,7817651,3078803
12726389,7912541,67263929,7912541,67263929,22087457,12726389,22087457,12726389,7987541
17635127,12821279,62355190,12821279,62355190,17178718,17635127,17178718,17635127,12896279
7765319,3003803,72225004,3003803,72225004,26996196,7765319,26996196,7765319,3078803
12674057,7912541,67316265,7912541,67316265,22087457,12674057,22087457,12674057,7987541
17582795,12821279,62407526,12821279,62407526,17178718,17582795,17178718,17582795,12896279
7712988,3003803,72277332,3003803,72277332,26996196,7712988,26996196,7712988,3078803
12621726,7912541,67368593,7912541,67368593,22087457,12621726,22087457,12621726,7987541
17530464,12821279,62459854,12821279,62459854,17178718,17530464,17178718,17530464,12896279
7660656,3003803,72329668,3003803,72329668,26996196,7660656,26996196,7660656,3078803
12569394,7912541,67420929,7912541,67420929,22087457,12569394,22087457,12569394,7987541
17478132,12821279,62512190,12821279,62512190,17178718,17478132,17178718,17478132,12896279
7608324,3003803,72381996,3003803,72381996,26996196,7608324,26996196,7608324,3078803
12517062,7912541,67473257,7912541,67473257,22087457,12517062,22087457,12517062,7987541
17425800,12821279,62564518,12821279,62564518,17178718,17425800,17178718,17425800,12896279
7555993,3003803,72434332,3003803,72434332,26996196,7555993,26996196,7555993,3078803
12464731,7912541,67525593,7912541,67525593,22087457,12464731,22087457,12464731,7987541
17373469,12821279,62616854,12821279,62616854,17178718,17373469,17178718,17373469,12896279
7503661,3003803,72486660,3003803,72486660,26996196,7503661,26996196,7503661,3078803
12412399,7912541,67577921,7912541,67577921,22087457,12412399,22087457,12412399,7987541
17321137,12821279,62669182,12821279,62669182,17178718,17321137,17178718,17321137,12896279
7451329,3003803,72538996,3003803,72538996,26996196,7451329,26996196,7451329,3078803
12360067,7912541,67630257,7912541,67630257,22087457,12360067,22087457,12360067,7987541
17268805,12821279,62721518,12821279,62721518,17178718,17268805,17178718,17268805,12896279
7398998,3003803,72591324,3003803,72591324,26996196,7398998,26996196,7398998,3078803
12307736,7912541,67682585,7912541,67682585,22087457,12307736,22087457,12307736,7987541
17216474,12821279,62773846,12821279,62773846,17178718,17216474,17178718,17216474,12896279
7346666,3003803,72643660,3003803,72643660,26996196,7346666,26996196,7346666,3078803
12255404,7912541,67734921,7912541,67734921,22087457,12255404,22087457,12255404,7987541
17164142,12821279,62826182,12821279,62826182,17178718,17164142,17178718,17164142,12896279
7294334,3003803,72695988,3003803,72695988,26996196,7294334,26996196,7294334,3078803
12203072,7912541,67787249,7912541,67787249,22087457,12203072,22087457,12203072,7987541
17111810,12821279,62878510,12821279,62878510,17178718,17111810,17178718,17111810,12896279
7242002,3003803,72748324,3003803,72748324,26996196,7242002,26996196,7242002,3078803
12150740,7912541,67839585,7912541,67839585,22087457,12150740,22087457,12150740,7987541
17059478,12821279,62930846,12821279,62930846,17178718,17059478,17178718,17059478,12896279
7189671,3003803,72800652,3003803,72800652,26996196,7189671,26996196,7189671,3078803
12098409,7912541,67891913,7912541,67891913,22087457,12098409,22087457,12098409,7987541
17007147,12821279,62983174,12821279,62983174,17178718,17007147,17178718,17007147,12896279
7137339,3003803,72852988,3003803,72852988,26996196,7137339,26996196,7137339,3078803
12046077,7912541,67944249,7912541,67944249,22087457,12046077,22087457,12046077,7987541
16954815,12821279,63035510,12821279,63035510,17178718,16954815,17178718,16954815,12896279
7085007,3003803,72905316,3003803,72905316,26996196,7085007,26996196,7085007,3078803
11993745,7912541,67996577,7912541,67996577,22087457,11993745,22087457,11993745,7987541
16902483,12821279,63087838,12821279,63087838,17178718,16902483,17178718,16902483,12896279
7032676,3003803,72957652,3003803,72957652,26996196,7032676,26996196,7032676,3078803
11941414,7912541,68048913,7912541,68048913,22087457,11941414,22087457,11941414,7987541
16850152,12821279,63140174,12821279,63140174,17178718,16850152,17178718,16850152,12896279
6983063,3003803,73007268,3003803,73007268,26996196,6983063,26996196,6983063,3078803
11891801,7912541,68098529,7912541,68098529,22087457,11891801,22087457,11891801,7987541
16800539,12821279,63189790,12821279,63189790,17178718,16800539,17178718,16800539,12896279
6938416,3003803,73051908,3003803,73051908,26996196,6938416,26996196,6938416,3078803
11847154,7912541,68143169,7912541,68143169,22087457,11847154,22087457,11847154,7987541
16755892,12821279,63234430,12821279,63234430,17178718,16755892,17178718,16755892,12896279
6893768,3003803,73096556,3003803,73096556,26996196,6893768,26996196,6893768,3078803
11802506,7912541,68187817,7912541,68187817,22087457,11802506,22087457,11802506,7987541
16711244,12821279,63279078,12821279,63279078,17178718,16711244,17178718,16711244,12896279
6849121,3003803,73141204,3003803,73141204,26996196,6849121,26996196,6849121,3078803
11757859,7912541,68232465,7912541,68232465,22087457,11757859,22087457,11757859,7987541
16666597,12821279,63323726,12821279,63323726,17178718,16666597,17178718,16666597,12896279
6804474,3003803,73185852,3003803,73185852,26996196,6804474,26996196,6804474,3078803
11713212,7912541,68277113,7912541,68277113,22087457,11713212,22087457,11713212,7987541
16621950,12821279,63368374,12821279,63368374,17178718,16621950,17178718,16621950,12896279
6759827,3003803,73230500,3003803,73230500,26996196,6759827,26996196,6759827,3078803
11668565,7912541,68321761,7912541,68321761,22087457,11668565,22087457,11668565,7987541
16577303,12821279,63413022,12821279,63413022,17178718,16577303,17178718,16577303,12896279
6715180,3003803,73275148,3003803,73275148,26996196,6715180,26996196,6715180,3078803
11623918,7912541,68366409,7912541,68366409,22087457,11623918,22087457,11623918,7987541
16532656,12821279,63457670,12821279,63457670,17178718,16532656,17178718,16532656,12896279
6670533,3003803,73319796,3003803,73319796,26996196,6670533,26996196,6670533,3078803
11579271,7912541,68411057,7912541,68411057,22087457,11579271,22087457,11579271,7987541
16488009,12821279,63502318,12821279,63502318,17178718,16488009,17178718,16488009,12896279
6625886,3003803,73364444,3003803,73364444,26996196,6625886,26996196,6625886,3078803
11534624,7912541,68455705,7912541,68455705,22087457,11534624,22087457,11534624,7987541
16443362,12821279,63546966,12821279,63546966,17178718,16443362,17178718,16443362,12896279
6581238,3003803,73409092,3003803,73409092,26996196,6581238,26996196,6581238,3078803
11489976,7912541,68500353,7912541,68500353,22087457,11489976,22087457,11489976,7987541
16398714,12821279,63591614,12821279,63591614,17178718,16398714,17178718,16398714,12896279
6536591,3003803,73453732,3003803,73453732,26996196,6536591,26996196,6536591,3078803
11445329,7912541,68544993,7912541,68544993,22087457,11445329,22087457,11445329,7987541
16354067,12821279,63636254,12821279,63636254,17178718,16354067,17178718,16354067,12896279
6491944,3003803,73498380,3003803,73498380,26996196,6491944,26996196,6491944,3078803
11400682,7912541,68589641,7912541,68589641,22087457,11400682,22087457,11400682,7987541
16309420,12821279,63680902,12821279,63680902,17178718,16309420,17178718,16309420,12896279
6447297,3003803,73543028,3003803,73543028,26996196,6447297,26996196,6447297,3078803
11356035,7912541,68634289,7912541,68634289,22087457,11356035,22087457,11356035,7987541
16264773,12821279,63725550,12821279,63725550,17178718,16264773,17178718,16264773,12896279
6402650,3003803,73587676,3003803,73587676,26996196,6402650,26996196,6402650,3078803
11311388,7912541,68678937,7912541,68678937,22087457,11311388,22087457,11311388,7987541
16220126,12821279,63770198,12821279,63770198,17178718,16220126,17178718,16220126,12896279
6358003,3003803,73632324,3003803,73632324,26996196,6358003,26996196,6358003,3078803
11266741,7912541,68723585,7912541,68723585,22087457,11266741,22087457,11266741,7987541
16175479,12821279,63814846,12821279,63814846,17178718,16175479,17178718,16175479,12896279
6313355,3003803,73676972,3003803,73676972,26996196,6313355,26996196,6313355,3078803
11222093,7912541,68768233,7912541,68768233,22087457,11222093,22087457,11222093,7987541
16130831,12821279,63859494,12821279,63859494,17178718,16130831,17178718,16130831,12896279
6268708,3003803,73721620,3003803,73721620,26996196,6268708,26996196,6268708,3078803
11177446,7912541,68812881,7912541,68812881,22087457,11177446,22087457,11177446,7987541
16086184,12821279,63904142,12821279,63904142,17178718,16086184,17178718,16086184,12896279
6224061,3003803,73766268,3003803,73766268,26996196,6224061,26996196,6224061,3078803
11132799,7912541,68857529,7912541,68857529,22087457,11132799,22087457,11132799,7987541
16041537,12821279,63948790,12821279,63948790,17178718,16041537,17178718,16041537,12896279
6179414,3003803,73810916,3003803,73810916,26996196,6179414,26996196,6179414,3078803
11088152,7912541,68902177,7912541,68902177,22087457,11088152,22087457,11088152,7987541
15996890,12821279,63993438,12821279,63993438,17178718,15996890,17178718,15996890,12896279
6134767,3003803,73855556,3003803,73855556,26996196,6134767,26996196,6134767,3078803
11043505,7912541,68946817,7912541,68946817,22087457,11043505,22087457,11043505,7987541
15952243,12821279,64038078,12821279,64038078,17178718,15952243,17178718,15952243,12896279
6090120,3003803,73900204,3003803,73900204,26996196,6090120,26996196,6090120,3078803
10998858,7912541,68991465,7912541,68991465,22087457,10998858,22087457,10998858,7987541
15907596,12821279,64082726,12821279,64082726,17178718,15907596,17178718,15907596,12896279
6045473,3003803,73944852,3003803,73944852,26996196,6045473,26996196,6045473,3078803
10954211,7912541,69036113,7912541,69036113,22087457,10954211,22087457,10954211,7987541
15862949,12821279,64127374,12821279,64127374,17178718,15862949,17178718,15862949,12896279
6000825,3003803,73989500,3003803,73989500,26996196,6000825,26996196,6000825,3078803
10909563,7912541,69080761,7912541,69080761,22087457,10909563,22087457,10909563,7987541
15818301,12821279,64172022,12821279,64172022,17178718,15818301,17178718,15818301,12896279
5960797,3003803,74029532,3003803,74029532,26996196,5960797,26996196,5960797,3078803
10869535,7912541,69120793,7912541,69120793,22087457,10869535,22087457,10869535,7987541
15778273,12821279,64212054,12821279,64212054,17178718,15778273,17178718,15778273,12896279
5923418,3003803,74066908,3003803,74066908,26996196,5923418,26996196,5923418,3078803
10832156,7912541,69158169,7912541,69158169,22087457,10832156,22087457,10832156,7987541
15740894,12821279,64249430,12821279,64249430,17178718,15740894,17178718,15740894,12896279
5886039,3003803,74104284,3003803,74104284,26996196,5886039,26996196,5886039,3078803
10794777,7912541,69195545,7912541,69195545,22087457,10794777,22087457,10794777,7987541
15703515,12821279,64286806,12821279,64286806,17178718,15703515,17178718,15703515,12896279
5848661,3003803,74141660,3003803,74141660,26996196,5848661,26996196,5848661,3078803
10757399,7912541,69232921,7912541,69232921,22087457,10757399,22087457,10757399,7987541
15666137,12821279,64324182,12821279,64324182,17178718,15666137,17178718,15666137,12896279
5811282,3003803,74179044,3003803,74179044,26996196,5811282,26996196,5811282,3078803
10720020,7912541,69270305,7912541,69270305,22087457,10720020,22087457,10720020,7987541
15628758,12821279,64361566,12821279,64361566,17178718,15628758,17178718,15628758,12896279
5773904,3003803,74216420,3003803,74216420,26996196,5773904,26996196,5773904,3078803
10682642,7912541,69307681,7912541,69307681,22087457,10682642,22087457,10682642,7987541
15591380,12821279,64398942,12821279,64398942,17178718,15591380,17178718,15591380,12896279
5736525,3003803,74253796,3003803,74253796,26996196,5736525,26996196,5736525,3078803
10645263,7912541,69345057,7912541,69345057,22087457,10645263,22087457,10645263,7987541
15554001,12821279,64436318,12821279,64436318,17178718,15554001,17178718,15554001,12896279
5699147,3003803,74291172,3003803,74291172,26996196,5699147,26996196,5699147,3078803
10607885,7912541,69382433,7912541,69382433,22087457,10607885,22087457,10607885,7987541
15516623,12821279,64473694,12821279,64473694,17178718,15516623,17178718,15516623,12896279
5661768,3003803,74328556,3003803,74328556,26996196,5661768,26996196,5661768,3078803
10570506,7912541,69419817,7912541,69419817,22087457,10570506,22087457,10570506,7987541
15479244,12821279,64511078,12821279,64511078,17178718,15479244,17178718,15479244,12896279
5624390,3003803,74365932,3003803,74365932,26996196,5624390,26996196,5624390,3078803
10533128,7912541,69457193,7912541,69457193,22087457,10533128,22087457,10533128,7987541
15441866,12821279,64548454,12821279,64548454,17178718,15441866,17178718,15441866,12896279
5587011,3003803,74403308,3003803,74403308,26996196,5587011,26996196,5587011,3078803
10495749,7912541,69494569,7912541,69494569,22087457,10495749,22087457,10495749,7987541
15404487,12821279,64585830,12821279,64585830,17178718,15404487,17178718,15404487,12896279
5549633,3003803,74440684,3003803,74440684,26996196,5549633,26996196,5549633,3078803
10458371,7912541,69531945,7912541,69531945,22087457,10458371,22087457,10458371,7987541
15367109,12821279,64623206,12821279,64623206,17178718,15367109,17178718,15367109,12896279
5512254,3003803,74478068,3003803,74478068,26996196,5512254,26996196,5512254,3078803
10420992,7912541,69569329,7912541,69569329,22087457,10420992,22087457,10420992,7987541
15329730,12821279,64660590,12821279,64660590,17178718,15329730,17178718,15329730,12896279
5474876,3003803,74515444,3003803,74515444,26996196,5474876,26996196,5474876,3078803
10383614,7912541,69606705,7912541,69606705,22087457,10383614,22087457,10383614,7987541
15292352,12821279,64697966,12821279,64697966,17178718,15292352,17178718,15292352,12896279
5437497,3003803,74552820,3003803,74552820,26996196,5437497,26996196,5437497,3078803
10346235,7912541,69644081,7912541,69644081,22087457,10346235,22087457,10346235,7987541
15254973,12821279,64735342,12821279,64735342,17178718,15254973,17178718,15254973,12896279
5400119,3003803,74590196,3003803,74590196,26996196,5400119,26996196,5400119,3078803
10308857,7912541,69681457,7912541,69681457,22087457,10308857,22087457,10308857,7987541
15217595,12821279,64772718,12821279,64772718,17178718,15217595,17178718,15217595,12896279
5362740,3003803,74627580,3003803,74627580,26996196,5362740,26996196,5362740,3078803
10271478,7912541,69718841,7912541,69718841,22087457,10271478,22087457,10271478,7987541
15180216,12821279,64810102,12821279,64810102,17178718,15180216,17178718,15180216,12896279
5325361,3003803,74664956,3003803,74664956,26996196,5325361,26996196,5325361,3078803
10234099,7912541,69756217,7912541,69756217,22087457,10234099,22087457,10234099,7987541
15142837,12821279,64847478,12821279,64847478,17178718,15142837,17178718,15142837,12896279
5287983,3003803,74702332,3003803,74702332,26996196,5287983,26996196,5287983,3078803
10196721,7912541,69793593,7912541,69793593,22087457,10196721,22087457,10196721,7987541
15105459,12821279,64884854,12821279,64884854,17178718,15105459,17178718,15105459,12896279
5250604,3003803,74739708,3003803,74739708,26996196,5250604,26996196,5250604,3078803
10159342,7912541,69830969,7912541,69830969,22087457,10159342,22087457,10159342,7987541
15068080,12821279,64922230,12821279,64922230,17178718,15068080,17178718,15068080,12896279
5213226,3003803,74777092,3003803,74777092,26996196,5213226,26996196,5213226,3078803
10121964,7912541,69868353,7912541,69868353,22087457,10121964,22087457,10121964,7987541
15030702,12821279,64959614,12821279,64959614,17178718,15030702,17178718,15030702,12896279
5175847,3003803,74814468,3003803,74814468,26996196,5175847,26996196,5175847,3078803
10084585,7912541,69905729,7912541,69905729,22087457,10084585,22087457,10084585,7987541
14993323,12821279,64996990,12821279,64996990,17178718,14993323,17178718,14993323,12896279
5138469,3003803,74851844,3003803,74851844,26996196,5138469,26996196,5138469,3078803
10047207,7912541,69943105,7912541,69943105,22087457,10047207,22087457,10047207,7987541
14955945,12821279,65034366,12821279,65034366,17178718,14955945,17178718,14955945,12896279
5103382,3003803,74886932,3003803,74886932,26996196,5103382,26996196,5103382,3078803
10012120,7912541,69978193,7912541,69978193,22087457,10012120,22087457,10012120,7987541
14920858,12821279,65069454,12821279,65069454,17178718,14920858,17178718,14920858,12896279
5072941,3003803,74917372,3003803,74917372,26996196,5072941,26996196,5072941,3078803
9981679,7912541,70008633,7912541,70008633,22087457,9981679,22087457,9981679,7987541
14890417,12821279,65099894,12821279,65099894,17178718,14890417,17178718,14890417,12896279
5042500,3003803,74947812,3003803,74947812,26996196,5042500,26996196,5042500,3078803
9951238,7912541,70039073,7912541,70039073,22087457,9951238,22087457,9951238,7987541
14859976,12821279,65130334,12821279,65130334,17178718,14859976,17178718,14859976,12896279
5012059,3003803,74978252,3003803,74978252,26996196,5012059,26996196,5012059,3078803
9920797,7912541,70069513,7912541,70069513,22087457,9920797,22087457,9920797,7987541
14829535,12821279,65160774,12821279,65160774,17178718,14829535,17178718,14829535,12896279
4981618,3003803,75008692,3003803,75008692,26996196,4981618,26996196,4981618,3078803
9890356,7912541,70099953,7912541,70099953,22087457,9890356,22087457,9890356,7987541
14799094,12821279,65191214,12821279,65191214,17178718,14799094,17178718,14799094,12896279
4951177,3003803,75039140,3003803,75039140,26996196,4951177,26996196,4951177,3078803
9859915,7912541,70130401,7912541,70130401,22087457,9859915,22087457,9859915,7987541
14768653,12821279,65221662,12821279,65221662,17178718,14768653,17178718,14768653,12896279
4920736,3003803,75069580,3003803,75069580,26996196,4920736,26996196,4920736,3078803
9829474,7912541,70160841,7912541,70160841,22087457,9829474,22087457,9829474,7987541
14738212,12821279,65252102,12821279,65252102,17178718,14738212,17178718,14738212,12896279
4890295,3003803,75100020,3003803,75100020,26996196,4890295,26996196,4890295,3078803
9799033,7912541,70191281,7912541,70191281,22087457,9799033,22087457,9799033,7987541
14707771,12821279,65282542,12821279,65282542,17178718,14707771,17178718,14707771,12896279
4859854,3003803,75130460,3003803,75130460,26996196,4859854,26996196,4859854,3078803
9768592,7912541,70221721,7912541,70221721,22087457,9768592,22087457,9768592,7987541
14677330,12821279,65312982,12821279,65312982,17178718,14677330,17178718,14677330,12896279
4829414,3003803,75160900,3003803,75160900,26996196,4829414,26996196,4829414,3078803
9738152,7912541,70252161,7912541,70252161,22087457,9738152,22087457,9738152,7987541
14646890,12821279,65343422,12821279,65343422,17178718,14646890,17178718,14646890,12896279
4798973,3003803,75191340,3003803,75191340,26996196,4798973,26996196,4798973,3078803
9707711,7912541,70282601,7912541,70282601,22087457,9707711,22087457,9707711,7987541
14616449,12821279,65373862,12821279,65373862,17178718,14616449,17178718,14616449,12896279
4768532,3003803,75221780,3003803,75221780,26996196,4768532,26996196,4768532,3078803
9677270,7912541,70313041,7912541,70313041,22087457,9677270,22087457,9677270,7987541
14586008,12821279,65404302,12821279,65404302,17178718,14586008,17178718,14586008,12896279
4738091,3003803,75252220,3003803,75252220,26996196,4738091,26996196,4738091,3078803
9646829,7912541,70343481,7912541,70343481,22087457,9646829,22087457,9646829,7987541
14555567,12821279,65434742,12821279,65434742,17178718,14555567,17178718,14555567,12896279
4707650,3003803,75282668,3003803,75282668,26996196,4707650,26996196,4707650,3078803
9616388,7912541,70373929,7912541,70373929,22087457,9616388,22087457,9616388,7987541
14525126,12821279,65465190,12821279,65465190,17178718,14525126,17178718,14525126,12896279
4677209,3003803,75313108,3003803,75313108,26996196,4677209,26996196,4677209,3078803
9585947,7912541,70404369,7912541,70404369,22087457,9585947,22087457,9585947,7987541
14494685,12821279,65495630,12821279,65495630,17178718,14494685,17178718,14494685,12896279
4646768,3003803,75343548,3003803,75343548,26996196,4646768,26996196,4646768,3078803
9555506,7912541,70434809,7912541,70434809,22087457,9555506,22087457,9555506,7987541
14464244,12821279,65526070,12821279,65526070,17178718,14464244,17178718,14464244,12896279
4616327,3003803,75373988,3003803,75373988,26996196,4616327,26996196,4616327,3078803
9525065,7912541,70465249,7912541,70465249,22087457,9525065,22087457,9525065,7987541
14433803,12821279,65556510,12821279,65556510,17178718,14433803,17178718,14433803,12896279
4585886,3003803,75404428,3003803,75404428,26996196,4585886,26996196,4585886,3078803
9494624,7912541,70495689,7912541,70495689,22087457,9494624,22087457,9494624,7987541
14403362,12821279,65586950,12821279,65586950,17178718,14403362,17178718,14403362,12896279
4555445,3003803,75434868,3003803,75434868,26996196,4555445,26996196,4555445,3078803
9464183,7912541,70526129,7912541,70526129,22087457,9464183,22087457,9464183,7987541
14372921,12821279,65617390,12821279,65617390,17178718,14372921,17178718,14372921,12896279
4525004,3003803,75465308,3003803,75465308,26996196,4525004,26996196,4525004,3078803
9433742,7912541,70556569,7912541,70556569,22087457,9433742,22087457,9433742,7987541
14342480,12821279,65647830,12821279,65647830,17178718,14342480,17178718,14342480,12896279
4494563,3003803,75495756,3003803,75495756,26996196,4494563,26996196,4494563,3078803
9403301,7912541,70587017,7912541,70587017,22087457,9403301,22087457,9403301,7987541
14312039,12821279,65678278,12821279,65678278,17178718,14312039,17178718,14312039,12896279
4464123,3003803,75526196,3003803,75526196,26996196,4464123,26996196,4464123,3078803
9372861,7912541,70617457,7912541,70617457,22087457,9372861,22087457,9372861,7987541
14281599,12821279,65708718,12821279,65708718,17178718,14281599,17178718,14281599,12896279
4433682,3003803,75556636,3003803,75556636,26996196,4433682,26996196,4433682,3078803
9342420,7912541,70647897,7912541,70647897,22087457,9342420,22087457,9342420,7987541
14251158,12821279,65739158,12821279,65739158,17178718,14251158,17178718,14251158,12896279
4403241,3003803,75587076,3003803,75587076,26996196,4403241,26996196,4403241,3078803
9311979,7912541,70678337,7912541,70678337,22087457,9311979,22087457,9311979,7987541
14220717,12821279,65769598,12821279,65769598,17178718,14220717,17178718,14220717,12896279
4376332,3003803,75613988,3003803,75613988,26996196,4376332,26996196,4376332,3078803
9285070,7912541,70705249,7912541,70705249,22087457,9285070,22087457,9285070,7987541
14193808,12821279,65796510,12821279,65796510,17178718,14193808,17178718,14193808,12896279
4352570,3003803,75637748,3003803,75637748,26996196,4352570,26996196,4352570,3078803
9261308,7912541,70729009,7912541,70729009,22087457,9261308,22087457,9261308,7987541
14170046,12821279,65820270,12821279,65820270,17178718,14170046,17178718,14170046,12896279
4328809,3003803,75661508,3003803,75661508,26996196,4328809,26996196,4328809,3078803
9237547,7912541,70752769,7912541,70752769,22087457,9237547,22087457,9237547,7987541
14146285,12821279,65844030,12821279,65844030,17178718,14146285,17178718,14146285,12896279
4305048,3003803,75685268,3003803,75685268,26996196,4305048,26996196,4305048,3078803
9213786,7912541,70776529,7912541,70776529,22087457,9213786,22087457,9213786,7987541
14122524,12821279,65867790,12821279,65867790,17178718,14122524,17178718,14122524,12896279
4281286,3003803,75709028,3003803,75709028,26996196,4281286,26996196,4281286,3078803
9190024,7912541,70800289,7912541,70800289,22087457,9190024,22087457,9190024,7987541
14098762,12821279,65891550,12821279,65891550,17178718,14098762,17178718,14098762,12896279
4257525,3003803,75732796,3003803,75732796,26996196,4257525,26996196,4257525,3078803
9166263,7912541,70824057,7912541,70824057,22087457,9166263,22087457,9166263,7987541
